time,open,high,low,close,Volume
2025-08-26T14:15:00+05:30,1.16172,1.16218,1.1614,1.1618,2093
2025-08-26T14:30:00+05:30,1.1618,1.16298,1.16177,1.16298,1903
2025-08-26T14:45:00+05:30,1.16297,1.16398,1.16291,1.16352,1994
2025-08-26T15:00:00+05:30,1.16352,1.16363,1.163,1.16351,1256
2025-08-26T15:15:00+05:30,1.16352,1.16438,1.16346,1.16426,1681
2025-08-26T15:30:00+05:30,1.16428,1.16468,1.16412,1.16438,1365
2025-08-26T15:45:00+05:30,1.1644,1.16476,1.16419,1.16434,1076
2025-08-26T16:00:00+05:30,1.16434,1.16435,1.16372,1.1639,1362
2025-08-26T16:15:00+05:30,1.16391,1.1646,1.16373,1.1645,1259
2025-08-26T16:30:00+05:30,1.16451,1.1649,1.16442,1.16474,1129
2025-08-26T16:45:00+05:30,1.16475,1.16486,1.16414,1.1642,1305
2025-08-26T17:00:00+05:30,1.16422,1.16574,1.16416,1.16556,1973
2025-08-26T17:15:00+05:30,1.16555,1.16608,1.16538,1.16539,1556
2025-08-26T17:30:00+05:30,1.1654,1.166,1.1654,1.1657,1854
2025-08-26T17:45:00+05:30,1.16571,1.1659,1.16494,1.16534,2308
2025-08-26T18:00:00+05:30,1.16535,1.16568,1.16469,1.16475,2395
2025-08-26T18:15:00+05:30,1.16474,1.16508,1.16449,1.16462,2228
2025-08-26T18:30:00+05:30,1.16463,1.1649,1.16371,1.16482,2715
2025-08-26T18:45:00+05:30,1.16482,1.16486,1.16403,1.16451,2037
2025-08-26T19:00:00+05:30,1.16448,1.1655,1.16424,1.1654,3069
2025-08-26T19:15:00+05:30,1.16538,1.16566,1.16486,1.16512,2400
2025-08-26T19:30:00+05:30,1.1651,1.16548,1.16436,1.16491,3033
2025-08-26T19:45:00+05:30,1.1649,1.16654,1.16473,1.16594,2812
2025-08-26T20:00:00+05:30,1.16592,1.16618,1.16564,1.16586,2179
2025-08-26T20:15:00+05:30,1.16586,1.16623,1.16526,1.16547,2401
2025-08-26T20:30:00+05:30,1.16548,1.1664,1.16534,1.16614,2438
2025-08-26T20:45:00+05:30,1.16615,1.16618,1.16534,1.16548,1956
2025-08-26T21:00:00+05:30,1.16549,1.16566,1.16496,1.16544,1751
2025-08-26T21:15:00+05:30,1.16544,1.1656,1.16488,1.16556,1349
2025-08-26T21:30:00+05:30,1.16558,1.16576,1.16521,1.16556,1209
2025-08-26T21:45:00+05:30,1.16555,1.16616,1.16554,1.16589,1445
2025-08-26T22:00:00+05:30,1.16588,1.16591,1.1651,1.16529,1028
2025-08-26T22:15:00+05:30,1.1653,1.16538,1.16486,1.16488,937
2025-08-26T22:30:00+05:30,1.16488,1.16529,1.16466,1.16498,1289
2025-08-26T22:45:00+05:30,1.16498,1.16516,1.1649,1.16496,934
2025-08-26T23:00:00+05:30,1.16496,1.16499,1.16448,1.16451,711
2025-08-26T23:15:00+05:30,1.16453,1.1647,1.16376,1.16378,1548
2025-08-26T23:30:00+05:30,1.16378,1.1639,1.16358,1.16362,1214
2025-08-26T23:45:00+05:30,1.16362,1.1638,1.16336,1.16378,820
2025-08-27T00:00:00+05:30,1.16378,1.16403,1.16356,1.16397,917
2025-08-27T00:15:00+05:30,1.16398,1.16475,1.16396,1.16436,1260
2025-08-27T00:30:00+05:30,1.16437,1.16462,1.1642,1.16448,1127
2025-08-27T00:45:00+05:30,1.16448,1.16487,1.1643,1.16475,803
2025-08-27T01:00:00+05:30,1.16474,1.16486,1.16439,1.16442,675
2025-08-27T01:15:00+05:30,1.1644,1.16463,1.16396,1.16406,968
2025-08-27T01:30:00+05:30,1.16405,1.16406,1.16335,1.16382,835
2025-08-27T01:45:00+05:30,1.1638,1.16383,1.16346,1.16353,395
2025-08-27T02:00:00+05:30,1.16354,1.16422,1.16354,1.16416,495
2025-08-27T02:15:00+05:30,1.16416,1.16432,1.16404,1.16408,679
2025-08-27T02:30:00+05:30,1.16457,1.16471,1.1645,1.16464,125
2025-08-27T02:45:00+05:30,1.16456,1.16477,1.16435,1.16449,106
2025-08-27T03:00:00+05:30,1.16448,1.16472,1.16441,1.16472,361
2025-08-27T03:15:00+05:30,1.16472,1.16475,1.16442,1.16452,681
2025-08-27T03:30:00+05:30,1.16452,1.16479,1.1644,1.16474,303
